Gene,p_value,odds_ratio,n_SixtyLake,n_ConnessPond,p_adj,Direction
group_4107,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
yhcR,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4106,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4105,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4104,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4103,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
chpS,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4102,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
nadE_3,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4101,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4100,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4099,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4098,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4097,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4096,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4095,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4094,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
xerC_7,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4093,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4092,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4091,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4090,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
mexA_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4089,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4088,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4087,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4086,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4085,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
pdeB,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4084,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
mdtL_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
yhhW_3,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4083,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4082,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4081,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
gdx_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4080,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4079,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4078,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4077,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
oprJ_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4076,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4075,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4074,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
mexB_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4073,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
prsE_3,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4072,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4071,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4070,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
hin_1,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4069,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4068,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4067,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
apxIB_1,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
oprJ_3,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4066,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4065,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4064,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4063,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4062,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4061,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4060,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4059,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4058,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4057,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4056,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4055,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4054,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4053,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
csrA1_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4052,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4051,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4050,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4049,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4048,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4047,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4046,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4045,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4044,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4043,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4042,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4041,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4040,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4039,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4038,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4037,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4036,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4035,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4034,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4033,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
gst,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
fadD_4,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4032,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
traC_1,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4031,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4030,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4029,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4028,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4027,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4026,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4025,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
oprJ_1,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4024,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4023,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4022,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4021,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4020,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4019,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4018,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4017,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4016,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4015,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4014,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4013,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4012,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4011,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4010,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
noc_1,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4009,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4008,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
umuD_1,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4007,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4006,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4005,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4004,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4003,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4002,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
acrA,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4001,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_4000,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3999,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3998,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3997,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3996,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
acrB,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3995,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
dsbC_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3994,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3993,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3992,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3991,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3990,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3989,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3988,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3987,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3986,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3985,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3984,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3983,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3982,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3981,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3980,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
radD,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3979,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3978,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3977,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3976,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3975,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3974,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3973,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3972,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3971,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
umuC_1,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3970,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3969,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3968,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3967,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3966,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3965,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3964,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3963,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3962,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
ssb_1,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3961,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3960,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3959,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3958,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3957,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3956,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3955,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3954,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3953,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3952,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3951,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3950,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3949,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
cobS_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3948,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3947,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3946,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3945,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3944,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3943,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3942,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3941,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
cusS_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3932,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3927,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3923,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
copR_3,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
mdtH,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3917,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3911,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3899,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3892,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3888,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3658,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3578,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_3455,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_3435,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_3431,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_3430,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_3424,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
bin3~~~bin3_2,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_3368,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_3357,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_3328,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_3203,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_3173,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
intA_1~~~intA,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_3130,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_3118,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3108,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_3087,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_3044,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_3031,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
copR_1,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2950,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_2890,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2880,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2873,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2864,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2858,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2857,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2853,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2850,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2849,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2844,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2834,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2830,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2825,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2823,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2815,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2809,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2806,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_2795,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2766,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_2756,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2755,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2754,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2744,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2743,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2742,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2733,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2732,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2727,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2709,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2708,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2692,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2688,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2687,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2686,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2685,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2684,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2681,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_2677,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2676,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2675,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2674,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_2654,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2641,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2640,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2630,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2629,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2618,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2617,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2616,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2615,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2607,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2606,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2595,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2594,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2580,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2579,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
relB,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2570,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2569,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2568,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2567,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2555,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2554,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2553,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2552,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2546,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2531,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2530,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2529,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2513,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2512,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2511,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2502,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2501,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2500,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2488,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2487,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2486,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2474,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_2471,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2470,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2461,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2460,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2459,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2458,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2457,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2456,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2449,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2448,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2447,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2433,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2424,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_2423,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2411,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2410,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2402,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2401,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2394,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2392,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_2381,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
relE,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2373,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2372,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2359,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2358,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2352,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2351,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2343,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2342,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2341,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2335,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2312,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2296,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2273,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2272,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2264,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2254,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2253,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2242,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2236,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
