Gene,Freq,Category,IsNamed,InSixtyLake,InConnessPond,PondPattern
group_662,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_641,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_636,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_624,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_622,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_612,4,Accessory,FALSE,TRUE,TRUE,Both ponds
oatA,4,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
ydiO,4,Accessory,TRUE,TRUE,TRUE,Both ponds
nemA_4,4,Accessory,TRUE,TRUE,TRUE,Both ponds
group_594,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_593,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_582,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_581,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_573,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_572,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_567,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_564,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_563,4,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_560,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_553,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_546,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_543,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_536,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_535,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_511,4,Accessory,FALSE,TRUE,TRUE,Both ponds
kaiC_4,4,Accessory,TRUE,TRUE,TRUE,Both ponds
group_501,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_481,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_480,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_467,4,Accessory,FALSE,TRUE,TRUE,Both ponds
intS,4,Accessory,TRUE,TRUE,TRUE,Both ponds
group_457,4,Accessory,FALSE,TRUE,TRUE,Both ponds
yjhB,4,Accessory,TRUE,TRUE,TRUE,Both ponds
group_438,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_428,4,Accessory,FALSE,TRUE,TRUE,Both ponds
yhdG_2,4,Accessory,TRUE,TRUE,TRUE,Both ponds
group_392,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_391,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_381,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_375,4,Accessory,FALSE,TRUE,TRUE,Both ponds
appC,4,Accessory,TRUE,TRUE,TRUE,Both ponds
sasA_2,4,Accessory,TRUE,TRUE,TRUE,Both ponds
group_348,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_347,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_344,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_335,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_329,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_320,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_312,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_304,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_281,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_279,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_260,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_243,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_235,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_219,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_200,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_196,4,Accessory,FALSE,TRUE,TRUE,Both ponds
rtpR,4,Accessory,TRUE,TRUE,TRUE,Both ponds
group_167,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_154,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_151,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_148,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_147,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_133,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_126,4,Accessory,FALSE,TRUE,TRUE,Both ponds
apxIB_2,4,Accessory,TRUE,TRUE,TRUE,Both ponds
ydeP_1,4,Accessory,TRUE,TRUE,TRUE,Both ponds
group_75,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_64,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_63,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_62,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_61,4,Accessory,FALSE,TRUE,TRUE,Both ponds
mdtC_1,4,Accessory,TRUE,TRUE,TRUE,Both ponds
group_35,4,Accessory,FALSE,TRUE,TRUE,Both ponds
bvgS_3,4,Accessory,TRUE,TRUE,TRUE,Both ponds
group_10,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2,4,Accessory,FALSE,TRUE,TRUE,Both ponds
group_4348,3,Accessory,FALSE,FALSE,TRUE,Conness Pond only
group_4341,3,Accessory,FALSE,FALSE,TRUE,Conness Pond only
group_4273,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_4272,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_4271,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_4270,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_4269,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_4268,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
cph2,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_4267,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3940,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3939,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3938,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3914,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3907,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3902,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3898,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
occM_4,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
glcB_2,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_3887,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3886,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
iolD_2,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
exuR,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_3885,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3884,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3883,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
glcC_2,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_3882,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3881,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3880,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
nagZ_2,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
ydhF,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_3878,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3877,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3876,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3875,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3874,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
gltK_2,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_3873,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3872,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3871,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
nagZ_1,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_3870,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
ydcV_3,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
nadX,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_3869,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3868,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
tcyA_2,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_3867,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
tcyL,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_3866,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
alkJ_3,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_3865,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3864,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
iolI,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
lutA,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_3690,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
ktrB,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_3651,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3568,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3553,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3546,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_3469,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2886,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2868,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2863,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2859,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2846,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2843,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2807,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2767,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2757,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2746,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2745,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2710,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2706,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2697,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2696,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2693,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2691,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2683,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2669,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2668,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2655,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2652,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2642,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2631,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2614,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2571,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2566,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2556,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2541,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2528,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2527,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2514,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2510,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2509,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2504,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2503,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2489,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2485,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2473,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2472,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2463,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2462,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2454,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2446,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2445,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2434,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2432,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2421,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2412,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2403,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2400,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2382,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2380,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2370,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2360,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2357,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2337,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2336,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2326,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2314,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2313,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2311,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2280,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2263,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2260,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2243,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2229,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2224,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2215,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2214,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2201,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2200,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2199,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2181,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2121,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2107,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2104,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2102,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2095,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2084,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2060,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2058,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2050,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2049,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2045,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2038,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2024,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_2000,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1981,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1972,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1970,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1966,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1949,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1945,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1883,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1854,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1846,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1839,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1815,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1794,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1773,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1748,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1740,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
hcpA_2,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_1681,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1672,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1656,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1645,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1643,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1631,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1618,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1611,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1610,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1604,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1593,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1589,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1588,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1554,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1544,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1538,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1507,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1500,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1482,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1461,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1456,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1451,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
bin3_1,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_1413,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1399,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1398,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1391,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1371,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1370,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1350,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1316,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1315,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1304,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1282,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1281,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1270,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1269,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1268,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1267,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1258,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1250,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1233,3,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1232,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1231,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1222,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1205,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1197,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1196,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1195,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1192,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1186,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1185,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1169,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1161,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1089,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1082,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1074,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1072,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1049,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1012,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_1010,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_991,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_985,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_964,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_957,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_938,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_933,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_932,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_910,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_909,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_899,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_881,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_872,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_861,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_834,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_813,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_775,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_774,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_764,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_762,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_694,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_690,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_667,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_661,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_660,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_640,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_611,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_607,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
ipsA,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_600,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_595,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_584,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_576,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
ybjJ_3,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_554,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_552,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_530,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_497,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_491,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
aplIM,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
intQ,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_479,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_472,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_466,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_462,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
ybjJ_2,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_425,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_423,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_421,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
hpsN,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_390,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_389,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_387,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_386,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_307,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_296,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_282,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_268,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_264,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
livQ,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_248,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_244,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_236,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_234,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_224,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_222,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
pal_4,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_204,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_203,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
ilvI_2,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_195,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_185,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_159,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_156,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_153,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_145,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_124,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_117,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_113,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_112,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_110,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_99,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_74,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
clpV1_3,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_67,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
dnaG_1,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_44,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_41,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_34,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
cpdA_3,3,Accessory,TRUE,TRUE,FALSE,Sixty Lake only
group_30,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
group_24,3,Accessory,FALSE,TRUE,FALSE,Sixty Lake only
